MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
0.0,0.75,0.4456384430583417,0.4214867072699306,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.3161764705882353,0.7213114754098361,1.0,0.0,0.6000000000000001,0.5,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.1666666666666666,0.160524450744153,0.8333333333333333,0.0,0.0573630136986301,0.1702127659574468,1.0,1.0,1.0,1.0,0.4298378473389532,0.0,0.0,0.4018019472209433,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.2499999999999999,1.0,0.0,0.2,0.4,0.4018691588785046,0.3333333333333333,0.25,0.2708039492242595,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0909090909090909,0.5,0.6666666666666666,0.75,0.0,0.0,0.6000000000000227
0.4879919561507435,0.75,0.5175033420618727,0.4337463155279633,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.9545454545454546,0.4,1.0,0.75,1.0,0.8888888888888888,0.5,0.0073529411764705,0.0163934426229508,1.0,0.0,0.3,0.4,1.0,0.17875,1.0,1.0,1.0,1.0,0.75,0.25,1.0,0.1768249468462083,0.8333333333333333,0.0,0.0757705479452054,0.1923076923076923,1.0,1.0,1.0,1.0,0.4782724747997293,0.5530266343825666,0.0,0.6862416243752785,0.3333333333333333,0.0,1.0,0.0,0.5,0.3333333333333333,1.0,0.75,1.0,0.6666666666666666,0.8,1.0,0.0093457943925233,1.0,0.75,0.5190409026798307,0.6666666666666666,1.0,1.0,0.1715285880980163,0.0383912248628884,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.0,1.0,1.0,0.0,0.0,0.2000000000000454
0.0,0.75,0.4403125963841563,0.4501731759854719,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.625,0.3382352941176471,0.7704918032786886,1.0,0.0,0.6000000000000001,0.7000000000000001,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.1305811481218993,0.8333333333333333,0.0,0.0749143835616438,0.1492635024549918,1.0,0.5,1.0,1.0,0.3801359236917196,0.0,0.0,0.3553417999218684,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.1666666666666666,1.0,0.0,0.2,0.4,0.4299065420560747,0.3333333333333333,0.25,0.2482369534555712,0.6666666666666666,1.0,1.0,0.1633605600933488,0.0,0.0,0.0,0.3666666666666666,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.5,0.6666666666666666,0.75,1.0,0.0,0.6000000000000227
0.0,0.75,0.5427499408524292,0.4116683360033915,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.6363636363636364,0.4,1.0,0.75,0.6000000000000001,0.6666666666666665,0.5,0.0073529411764705,0.0163934426229508,0.0,0.0,1.0,1.0,1.0,0.19125,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.6395547945205479,0.2445171849427168,1.0,1.0,1.0,1.0,0.5669201728114759,0.0,0.0,0.5299431652300703,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666666,1.0,0.3333333333333333,0.8,0.8,0.0093457943925233,0.6666666666666666,0.75,0.5923836389280677,0.6666666666666666,1.0,1.0,0.1866977829638272,0.0603290676416819,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.25,1.0,1.0,0.0,0.0,0.4000000000000341
0.0,0.75,0.4403125963841563,0.4165315764711992,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.3636363636363636,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.5,0.3529411764705882,0.8032786885245902,1.0,0.0,0.4,0.3,0.5,0.1325,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.1298724309000709,0.8333333333333333,0.0,0.2226027397260274,0.2050736497545008,1.0,0.5,1.0,1.0,0.5003475356023279,0.0,0.0,0.4677126859275446,0.3333333333333333,0.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.3333333333333333,0.2499999999999999,1.0,0.3333333333333333,0.4,0.8,0.4485981308411214,0.6666666666666666,0.25,0.2482369534555712,0.6666666666666666,1.0,1.0,0.0,0.3893967093235831,0.3188405797101449,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3636363636363636,0.5,0.6666666666666666,0.75,1.0,0.0,0.6000000000000227
0.3602066230234029,0.25,0.3284263672070855,0.3032046808995625,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.1363636363636363,0.4,1.0,0.75,0.4,0.6666666666666665,0.875,0.5735294117647058,0.1147540983606557,0.0,0.0,0.2,0.1,0.25,0.0,0.3333333333333333,1.0,0.25,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.3561643835616438,0.1361702127659574,1.0,1.0,1.0,0.6666666666666666,0.3552695235828791,0.0,0.0,0.3320972949394383,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.2499999999999999,1.0,0.0,0.2,0.4,0.1495327102803738,0.3333333333333333,0.5,0.4062059238363892,0.6666666666666666,1.0,1.0,0.0560093348891481,0.2047531992687385,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.5454545454545454,0.25,0.6666666666666666,0.75,0.0,0.0,0.4000000000000341
0.0,0.75,0.4403125963841563,0.4222018638699323,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.3636363636363636,0.4,1.0,0.75,0.6000000000000001,0.5555555555555556,0.75,0.2941176470588235,0.6721311475409837,0.0,0.0,0.2,0.1,0.5,0.1125,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.1024096385542168,0.8333333333333333,0.0,0.1823630136986301,0.1643207855973813,1.0,1.0,1.0,1.0,0.4165061353428521,0.0,0.0,0.3893397876577857,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.2499999999999999,1.0,0.3333333333333333,0.6000000000000001,0.8,0.3738317757009345,1.0,0.5,0.3385049365303244,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0451612903225806,0.1818181818181818,1.0,0.6666666666666666,0.75,1.0,0.0,1.0
0.6680952676624452,0.75,0.4560656102716869,0.4142057676650332,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.5,0.6000000000000001,0.3333333333333333,0.5,0.2867647058823529,0.6557377049180328,0.0,0.0,0.4,0.3,0.25,0.0,0.3333333333333333,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5131166042920969,0.0,0.0,0.4796489002360564,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.0,0.2,0.2,0.3644859813084112,0.3333333333333333,0.5,0.3638928067700987,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.032258064516129,0.8181818181818182,0.0,0.6666666666666666,0.75,0.0,0.0,0.2000000000000454
0.0,0.75,0.4238592228593645,0.4608487706223927,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4545454545454546,0.6000000000000001,1.0,0.75,0.6000000000000001,0.4444444444444445,0.5,0.0294117647058823,0.0819672131147541,0.0,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,1.0,1.0,0.5,0.75,0.25,1.0,0.1144578313253012,0.8333333333333333,0.0,0.2003424657534246,0.1823240589198036,1.0,1.0,1.0,1.0,0.4558500044026061,0.0,0.0,0.42611747788977,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.2,0.4,0.0373831775700934,0.3333333333333333,0.5,0.4062059238363892,0.6666666666666666,1.0,1.0,0.0,0.186471663619744,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.5,0.6666666666666666,0.75,0.0,0.0,0.6000000000000227
0.0,0.75,0.4456384430583417,0.3445615076332282,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.3636363636363636,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.625,0.375,0.7377049180327869,1.0,0.0,0.8,0.7000000000000001,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.5,0.0892983699503898,0.8333333333333333,0.0,0.2247431506849315,0.1684124386252046,1.0,0.5,1.0,1.0,0.5254688463399919,0.0,0.0,0.4911954751552141,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.0,0.2,0.8,0.4766355140186915,0.3333333333333333,0.25,0.2073342736248236,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.3636363636363636,0.75,0.0,0.0,0.0,0.0,0.8000000000000114
0.4879919561507435,0.75,0.5813411068203953,0.4681425526952936,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.9545454545454546,0.4,1.0,0.75,1.0,0.7777777777777777,0.5,0.0073529411764705,0.0163934426229508,0.0,0.0,1.0,1.0,0.5,0.2375,0.6666666666666666,1.0,1.0,1.0,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.4957191780821917,0.1895253682487725,1.0,1.0,1.0,1.0,0.4705094671360337,0.5898305084745763,0.0,0.6940696095250574,0.0,0.0,1.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.3333333333333333,0.8,1.0,0.0093457943925233,0.6666666666666666,0.75,0.6015514809590973,0.6666666666666666,1.0,1.0,0.2800466744457409,0.2815356489945155,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9090909090909092,0.0,1.0,1.0,0.0,0.0,0.2000000000000454
0.3602066230234029,0.25,0.369595419099787,0.3416665770392046,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,1.0,0.75,0.4,0.6666666666666665,0.75,0.5661764705882353,0.9508196721311476,0.0,0.0,0.2,0.1,0.25,0.0,0.3333333333333333,1.0,1.0,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.2726883561643835,0.1042553191489361,1.0,1.0,1.0,0.3333333333333333,0.4538062549539186,0.0,0.0,0.4242070306985832,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.8,0.8,0.719626168224299,0.3333333333333333,0.25,0.1974612129760225,0.6666666666666666,1.0,0.0,0.0,0.0,0.3713768115942029,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75,0.0,0.0,0.4000000000000341
0.0,0.75,0.4711754616031938,0.3941905477156497,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6363636363636364,0.4,1.0,0.75,0.6000000000000001,0.7777777777777777,0.5,0.0441176470588235,0.1147540983606557,1.0,0.0,1.0,1.0,0.5,0.175625,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.7607020547945205,0.2908346972176759,1.0,1.0,1.0,1.0,0.6363808334013008,0.0,0.0,0.5948732984257088,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666666,1.0,0.3333333333333333,0.8,0.8,0.0560747663551401,0.6666666666666666,0.5,0.3765867418899858,0.6666666666666666,1.0,1.0,0.1995332555425904,0.2906764168190128,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.5,0.6666666666666666,0.75,0.0,0.0,0.6000000000000227
0.7958806007897858,0.25,0.2737803848303217,0.2306367409941423,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0454545454545454,0.4,1.0,1.0,0.6000000000000001,0.4444444444444445,0.75,0.2279411764705882,0.5245901639344263,0.0,0.0,0.9,0.9,0.25,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,0.25,1.0,0.148830616583983,0.8333333333333333,0.0,0.0856164383561643,0.1702127659574468,1.0,0.5,1.0,1.0,0.4370463196328695,0.0,0.0,0.4085402514957175,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6000000000000001,0.8,0.2897196261682243,0.3333333333333333,0.5,0.4033850493653032,0.6666666666666666,1.0,1.0,0.116686114352392,0.2010968921389396,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75,0.0,0.0,0.4000000000000341
0.0,0.75,0.4403125963841563,0.3615609261666344,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.4,1.0,0.75,0.6000000000000001,0.4444444444444445,0.875,0.3088235294117647,0.1639344262295081,0.0,0.0,0.7000000000000001,0.7000000000000001,0.25,0.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.75,0.5,0.1666666666666666,0.033309709425939,1.0,0.4531886024423338,0.0873287671232876,0.1734860883797054,1.0,1.0,1.0,1.0,0.4370463196328695,0.0,0.0,0.4085402514957175,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.6000000000000001,0.8,0.3925233644859813,0.3333333333333333,0.25,0.1904090267983074,0.6666666666666666,1.0,1.0,0.4737456242707117,0.1645338208409506,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.3636363636363636,1.0,0.6666666666666666,0.75,1.0,0.0,1.0
0.0,0.75,0.6129361977141516,0.4683489691801406,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.9545454545454546,0.4,1.0,0.75,0.6000000000000001,0.7777777777777777,0.5,0.0147058823529411,0.0491803278688524,0.0,0.0,1.0,1.0,1.0,0.4,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.670376712328767,0.2563011456628478,1.0,1.0,1.0,1.0,0.5928604707488017,0.0,0.0,0.5541915237383659,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666666,1.0,0.3333333333333333,0.8,0.8,0.0186915887850467,0.6666666666666666,0.75,0.6276445698166432,0.6666666666666666,1.0,1.0,0.0,0.1023765996343692,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75,0.0,0.0,0.8000000000000114
